NAME,RESORT_ID,IS_DATELESS
"TEST Mt St Louis-Moonstone 1 Day Lift Tickets",5066,0
"TEST Brimacombe 1 Day Lift Tickets",5067,0
"TEST Calabogie Peaks 1 Day Lift Ticket",5068,0
"TEST Cannon Mountain 1 Day Lift Ticket",5069,0
"Owl's Head XC Mountain Biking Day Pass",5070,1
"Owl's Head XC Mountain Biking Season Pass",5071,1
"Arapahoe Basin 2 Day Lift Tickets",5072,0
"Arapahoe Basin 3 Day Lift Tickets",5073,0
"Blue Knob Night Lift Tickets",5074,0
"Blue Knob 5 Hour Flex Lift Tickets",5075,0
"Solitude Mountain All Day Scenic Lift Ride Pass",5076,0
"Sundance Resort One Scenic Lift Ride Ticket",5077,0
"Sundance Resort All Day Mountain Biking Pass",5078,0
"Sundance Resort Full Moon Scenic Lift Ride",5079,0
"The Porkies 1 Day Lift Tickets",5080,0
"The Porkies 1 Day Lift Ticket + Snowboard Rental",5081,0
"The Porkies 1 Day Lift Ticket + Ski Rental",5082,0
"Mt. Zion Season Pass",5083,1
"The Porkies Snowshoe Rental",5084,0
"The Porkies XC Ski Rental",5085,0
"Mt. Zion Family Season Pass",5086,1
"Mt. Zion 1 Day Lift Ticket",5087,1
"Mt. Zion 1 Day Lift Ticket",5088,0
"The Porkies Family Season Pass {CLONE}",5089,1
"The Porkies Family Season Pass",5090,1
"The Porkies Season Pass",5091,1
"Mt. Zion 1 Day Lift Ticket and Ski Rental",5092,0
"Mt. Zion 1 Day Lift Ticket and Snowboard Rental",5093,0
"Mt. Zion Snowtubing 2 Hour Session",5094,0
"Blue Knob All Day Lift Ticket + $10 Lunch",5095,0
"TEST Beaver Valley 1 Day Lift Tickets",5096,0
"Blue Knob All Day Lift Ticket + $10 Lunch",5097,0
"Bryce Resort Mountain Biking Beginner Package - 1:30PM Lesson",5098,0
"TEST Georgina ROC 1 Day Lift Ticket",5099,0
"TEST Chicopee 1 Day Lift Ticket",5100,0
"TEST Tyrol Basin 1 Day Lift Tickets",5101,0
"TEST Peek n Peak 1 Day Lift Tickets",5102,0
"TEST Lost Valley 1 Day Lift Tickets",5103,0
"TEST Snow Valley 1 Day Lift Tickets",5104,0
"Snow Valley 3 Day Lift Ticket",5105,0
"Mt. Baldy 1 Day Lift Tickets + $10 Lunch Voucher",5106,0
"TEST Mont Saint-Sauveur 1 Day Lift Ticket",5107,0
"Ski Bromont 1 Day Mountain Biking Tickets",5108,0
"TEST - Mont Habitant 1 Day Lift Ticket",5109,0
"Ski Bromont 1-Day Water Park Ticket",5110,0
"Oak Mountain 2-Hour Tubing Ticket",5111,0
"White Pass 1 Day Lift Tickets",5112,0
"TEST Mont Video 1 Day Lift Ticket",5113,0
"Chestnut Mountain 1 Day Lift Tickets",5114,0
"Chestnut Mountain Night Skiing Lift Ticket",5115,0
"Chestnut Mountain 1 Day Lift Ticket with Rental",5116,0
"Chestnut Mountain 2 Day Lift Ticket with Rental",5117,0
"Chestnut Mountain 2 Day Lift Ticket",5118,0
"TEST Mt Ashland 1 Day Lift Tickets",5119,0
"Ferret Mountain 1-Day Lift Ticket (Same Day On)",5120,0
"Sunlight Mountain 1 Day Lift Ticket + Snowboard Rental",5121,0
"Sunlight Mountain 2 Day Lift Ticket + Snowboard Rental",5122,0
"Sunlight Mountain 3 Day Lift Ticket + Snowboard Rental",5123,0
"TEST Shawnee Mountain 1 Day Lift Tickets",5124,0
"Holiday Mountain Zipline Flight - 1:30PM",5125,0
"Holiday Mountain 9 Holes of Golf",5126,0
"Holiday Mountain 18 Holes of Golf",5127,0
"Holiday Mountain 1 Day Lift Ticket + Rental",5128,0
"Holiday Mountain 2 Day Lift Tickets + Rental",5129,0
"Caberfae Peaks 2 Day Lift Ticket + Rental",5130,0
"Children's Learn to Ski Program (Half-Day Morning)",5131,0
"Children's Learn to Ski Program (Half-Day Afternoon)",5132,0
"Children's Learn to Ski Program (Full Day)",5133,0
"Mt. Baldy Scenic Ride Down the Sugar Pine Chairlift",5134,0
"Mt. Baldy Scenic Ride Up the Sugar Pine Chairlift",5135,0
"Mt. Baldy One Way Up the Sugar Pine Chairlift For You and Your Bike",5136,0
"Mt. Baldy All Day Lift Access For You and Your Bike",5137,0
"Tyrol Basin Night Lift Tickets",5138,0
"Tyrol Basin Beginner Only Learn to Ski Package",5139,0
"Holiday Mountain SENIOR 1 Day Lift Tickets",5140,0
"Little Switzerland 1 Day Lift Ticket + Snowboard Rental",5141,0
"Holiday Mountain SENIOR 1 Day Lift Ticket + Rental",5142,0
"Holiday Mountain SENIOR 2 Day Lift Tickets",5143,0
"Little Switzerland Night Lift Tickets",5144,0
"Holiday Mountain SENIOR 2-Day Lift Tickets + Rental",5145,0
"Nordic Mountain Night Skiing Lift Tickets",5146,0
"Nordic Mountain 2 Day Lift Ticket + Ski Rental",5147,0
"Nordic Mountain 2 Day Lift Ticket + Snowboard Rental",5148,0
"Nordic Mountain Night Skiing Lift Ticket + Ski Rental",5149,0
"Nordic Mountain Night Skiing Lift Ticket + Snowboard Rental",5150,0
"TEST Arizona Snowbowl 1 Day Lift Tickets",5151,0
"TEST Arizona Snowbowl 1 Day Lift Tickets",5152,0
"TEST Arizona Snowbowl 2 Day Lift Tickets",5153,0
"TEST Arizona Snowbowl 3 Day Lift Tickets",5154,0
"West Mountain 1 Day Learn to Ski or Snowboard Package (Holidays and Weekends)",5155,0
"TEST Red Mountain Resort 1 Day Lift Tickets",5156,0
"Titus Mountain 2015/2016 Family of Four Season Pass",5157,1
"Pajarito Value Season Pass",5158,1
"Pajarito Family of 2 Season Pass",5159,1
"Pajarito Family of 3 Season Pass",5160,1
"Pajarito Family of 4 Season Pass",5161,1
"Pajarito Family of 5 Season Pass",5162,1
"Christmas Mountain Unlimited Bag Jump",5163,0
"New Mexico Power Pass",5164,1
"Holiday Mountain 2015/16 Junior Pass Special",5165,1
"TEST Soda Springs 1 Day Lift Ticket",5166,0
"Boreal Mountain 3-Pack",5167,1
"Boreal Mountain 2014-15 Unlimited Season Pass",5168,1
"Boreal Mountain/Soda Springs/Woodward $40 Gift Card",5169,1
"Ski City 3 Day Super Pass",5170,0
"Ski City 4 Day Super Pass",5171,0
"Ski City 5 Day Super Pass",5172,0
"Crystal Mountain 5 Day Lift Ticket + Rental (Michigan)",5173,0
"Crystal Mountain 4 Day Lift Ticket + Rental (Michigan)",5174,0
"Crystal Mountain 4 Day Lift Tickets (Michigan)",5175,0
"Crystal Mountain 5 Day Lift Tickets (Michigan)",5176,0
"TEST McCauley Mountain Ski Area 1 Day Lift Ticket",5177,0
"Holiday Mountain 2015/16 Season Pass",5178,1
"Holiday Mountain 2015/16 Senior/Military/Student Season Pass",5179,1
"Holiday Mountain 2015/16 Family of 2 Season Pass",5180,1
"Holiday Mountain 2015/16 Family of 3 Season Pass",5181,1
"Holiday Mountain 2015/16 Family of 4 Season Pass",5182,1
"Holiday Mountain 2014/15 Family of 5 Season Pass",5183,1
"Holiday Mountain 2014/15 Night Only Season Pass",5184,1
"Horseshoe Downhill Mountain Bike Trail Pass with Lift Access (Half Day)",5185,0
"Horseshoe Downhill Mountain Bike Trail Pass with Lift Access (Full Day)",5186,0
"Horseshoe XC Mountain Biking with 1 Lift Ride",5187,0
"Horseshoe Mini Putt",5188,0
"Horseshoe Euro Bungy",5189,0
"Horseshoe Red Horse Maze",5190,0
"Horseshoe Aqua Ogo - Three Rides",5191,0
"Ski Dans l’Est Passport",5192,1
"Horseshoe Climbing Wall - All Day Pass",5193,0
"Horseshoe Fishin Hole",5194,0
"Horseshoe Archery Shooting Range",5195,0
"Horseshoe Inflatable Paddle Boats",5196,0
"Horseshoe 1 Day Mini Putt & Maze Combo Pass",5197,0
"Horseshoe 1 Day Summer Play Pass",5198,0
"Horseshoe 1 Day Summer Access Pass",5199,0
"Horseshoe Inflatable Commando Obstacle Course",5200,0
"Tuxedo Ridge Night Ticket",5201,0
"Mt Seymour 1 Day Lift  Ticket + Round Trip Shuttle",5202,0
"Mt Seymour Senior 1 Day Lift Ticket + Rental",5203,0
"Mt Seymour Senior 1 Day Lift  Ticket + Round Trip Shuttle",5204,0
"China Peak 1 Day Lift Ticket + Ski Rental",5205,0
"China Peak 2 Day Lift Ticket",5206,0
"China Peak 2 Day Lift Ticket + Ski Rental",5207,0
"China Peak 2 Day Lift Ticket",5208,0
"China Peak 1 Day Learn to Ski Package",5209,0
"Holiday Mountain Zipline Flight - 12:30PM",5210,0
"TEST Hawk Island 1 Day Terrain Park Ticket",5211,0
"Tahoe Donner 1 Day Lift Ticket + Rental",5212,0
"Tahoe Donner 2 Day Lift Tickets + Rental {CLONE}",5213,0
"Tahoe Donner 2 Day Lift Tickets + Rental",5214,0
"Tahoe Donner 2 Day Lift Tickets",5215,0
"Mont Blanc 1-Day Lift Ticket",5216,0
"Mont Blanc 1-Day Lift Ticket + Rental",5217,0
"Mont Blanc 1-Day Lift Ticket + $10.00 Lunch Voucher",5218,0
"Mont Blanc 2-Day Lift Ticket",5219,0
"Mont Blanc 2-Day Lift Ticket + Rental",5220,0
"Mont Blanc 3-Day Lift Ticket",5221,0
"Mont Blanc 3-Day Lift Ticket + Rental",5222,0
"Mt. Baldy Lookout Lunch",5223,0
"Mt. Baldy Hiker's Breakfast",5224,0
"Owl's Head 1-Day Lift Tickets (Senior)",5225,0
"Black Tie Development Ski Package at Canyons Resort",5226,0
"Premium Ski or Board Package (Standard Boot) Delivery Package at Big Sky Resort",5227,0
"Performance Ski or Board Package (Standard Boot) Delivery Package at Big Sky Resort",5228,0
"Jr Performance Ski or Board Package at Big Sky Resort",5229,0
"$25 Gift Card",5230,1
"Ski Banff-Lake Louise-Sunshine 2 Day Lift Tickets",5231,0
"TEST Ski Banff-Lake Louise-Sunshine 3 Day Lift Tickets",5232,0
"TEST Ski Banff-Lake Louise-Sunshine 4 Day Lift Tickets",5233,0
"Winterplace 1 Day Lift Ticket + Ski Rental & Lesson",5234,0
"Winterplace 1 Day Lift Ticket + Snowboard Rental and Lesson",5235,0
"Blue Mountain (ON) 1 Day Lift Tickets + $10 Food Voucher",5236,0
"Blue Mountain (ON) 2 Day/Night Lift Tickets",5237,0
"Blue Mountain (ON) Night Lift Tickets",5238,0
"TEST Seven Oaks Recreation 1 Day Lift Tickets",5239,0
"Snowbird Mountain Biking Half Day (3hr) Pass",5240,0
"TEST Maple Ski Ridge",5241,0
"Nordic Mountain 1 Day Lift Tickets",5242,0
"Little Switzerland 1 Day Lift Ticket",5243,0
"Mount Snow 1 Day Downhill Mountain Biking",5244,0
"Mount Snow 1 Day Downhill Mountain Biking: Wednesday - Thursday",5245,0
"Mount Snow Afternoon Downhill Mountain Biking",5246,0
"Granby Ranch GOLDEN (70+) 1 Day Lift Tickets",5247,0
"Granby Ranch GOLDEN (70+) 1 Day Lift Ticket + Ski Rental",5248,0
"Granby Ranch GOLDEN (70+) 1 Day Lift Ticket + Board Rental",5249,0
"Granby Ranch GOLDEN (70+) 2 Day Lift Tickets",5250,0
"Granby Ranch GOLDEN (70+) 2 Day Lift Ticket + Ski Rental",5251,0
"Granby Ranch GOLDEN (70+) 2 Day Lift Ticket + Board Rental",5252,0
"Granby Ranch GOLDEN (70+) 3 Day Lift Tickets",5253,0
"Granby Ranch GOLDEN (70+) 3 Day Lift Ticket + Ski Rental",5254,0
"Granby Ranch GOLDEN (70+) 3 Day Lift Ticket + Ski Rental",5255,0
"Granby Ranch GOLDEN (70+) 3 Day Lift Ticket + Board Rental",5256,0
"Granby Ranch GOLDEN (70+) 4 Day Lift Tickets",5257,0
"Granby Ranch GOLDEN (70+) 4 Day Lift Ticket + Ski Rental",5258,0
"Granby Ranch GOLDEN (70+) 4 Day Lift Ticket + Board Rental",5259,0
"Granby Ranch GOLDEN (70+) 5 Day Lift Tickets",5260,0
"Granby Ranch GOLDEN (70+) 5 Day Lift Ticket + Ski Rental",5261,0
"Granby Ranch Military 1 Day Lift Tickets",5262,0
"Granby Ranch Military 1 Day Lift Tickets",5263,0
"Granby Ranch GOLDEN (70+) Military 1 Day Lift Tickets",5264,0
"Granby Ranch GOLDEN (70+) 5 Day Lift Ticket + Board Rental",5265,0
"Little Switzerland Night Lift Tickets + Ski Rental",5266,0
"Little Switzerland Night Lift Tickets + Snowboard Rental",5267,0
"Owl's Head 2-Day (Consecutive) Lift Ticket + Rental (Ski or Snowboard)",5268,0
"Owl's Head $20 Tues/Weds Ticket",5269,0
"Mount Snow 2 Day Downhill Mountain Biking",5270,0
"Mount Snow 3 Day Downhill Mountain Biking",5271,0
"Ferret Mountain 1 Day Lift Ticket Cross Tier",5272,0
"Revelstoke Mountain Resort 6 Day Lift Tickets",5273,0
"Test Bear Creek 1 Day Lift Ticket",5274,0
"Test Ski Snowstar 1 Day Lift Tickets",5275,0
"New Product",5276,0
"TEST Swiss Valley 1 Day Lift Ticket",5277,0
"Holiday Mountain College Card",5278,1
"Test Mount Southington 1 Day Lift Ticket",5279,0
"Black Tie 1 Day Premium Ski/Board Rental Delivery at Breckenridge",5280,0
"Black Tie 1 Day Performance Ski Rental Delivery at Breckenridge",5281,0
"Black Tie 1 Day Development Ski/Snowboard Rental Delivery at Breckenridge",5282,0
"Black Tie 1 Day Premium Ski/Snowboard Rental Delivery at Keystone",5283,0
"Black Tie 1 Day Performance Ski Rental Delivery at Keystone",5284,0
"Black Tie 1 Day Development Ski/Snowboard Rental Delivery at Keystone",5285,0
"Swiss Valley $25 Gift Card",5286,1
"Swiss Valley $50 Gift Card",5287,1
"Swiss Valley $100 Group Reservation Deposit",5288,1
"Swiss Valley $150 Gift Card",5289,1
"Swiss Valley $200 Gift Card",5290,1
"Swiss Valley $250 Gift Card",5291,1
"Swiss Valley Starter Pass",5292,1
"Swiss Valley Twilight Ten Punch Pass",5293,1
"Swiss Valley Big Ten Punch Pass",5294,1
"Swiss Valley Individual Season Pass",5295,1
"Swiss Valley Family and Friends ADD ON Season Pass",5296,1
"Swiss Valley Parent Pass ADD ON Season Pass",5297,1
"Swiss Valley Silver Slider Pass",5298,1
"Swiss Valley Valley Kids Program Full Day",5299,0
"Swiss Valley Valley Kids Program Half Day (AM)",5300,0
"Swiss Valley Valley Kids Program Half Day (PM)",5301,0
"TEST Bousquet Resort 1 Day Lift Tickets",5302,0
"Swiss Valley Parent Pass ADD ON Season Pass with Season Rental",5303,1
"Swiss Valley Family and Friends ADD ON Season Pass with Season Rental",5304,1
"Swiss Valley Individual Season Pass with Season Rental",5305,1
"Swiss Valley Silver Slider Pass with Season Rental",5306,1
"Swiss Valley Big Ten Punch Pass with Season Rental",5307,1
"Swiss Valley Twilight Ten Punch Pass with Season Rental",5308,1
"Holiday Mountain $25 Gift Card",5309,1
"Holiday Mountain $50 Gift Card",5310,1
"Holiday Mountain $100 Gift Card",5311,1
"Angel Fire Double Adventure Pass",5312,1
"Whiteface 6 of 8 Day Lift Tickets",5313,0
"Tuxedo Ridge Senior Season Pass",5314,1
"Tuxedo Ridge Season Pass",5315,1
"Tuxedo Ridge VIP Season Pass",5316,1
"Tuxedo Ridge Locker Rental Season Pass",5317,1
"Tuxedo Ridge VIP Locker Rental Season Pass",5318,1
"Cypress Mountain Superday (Open to Close) Lift Tickets",5319,0
"Cypress Mountain Superday (Open to Close) Lift Tickets + Rental",5320,0
"Cypress Mountain Afternoon (2pm to Close) Lift Tickets + Rental",5321,0
"Cypress Mountain Afternoon (2pm to Close) Lift Tickets",5322,0
"Cypress Mountain Gold Medal Card Afternoon (2pm to Close) Lift Tickets",5323,0
"Cypress Mountain Gold Medal Card Afternoon (2pm to Close) Lift Tickets + Rental",5324,0
"Cypress Mountain Gold Medal Card Superday (Open to Close) Lift Tickets",5325,0
"Cypress Mountain Gold Medal Card Superday (Open to Close) Lift Tickets + Rental",5326,0
"Ferret Mountain Same Day",5327,0
"Holiday Mountain Inn Room for 2 with 2 Day Lift Ticket",5328,0
"Holiday Mountain Aframe Ski and Stay",5329,0
"Holiday Mountain Inn Room for 2 with 2 Day Lift Ticket + Rental + Lesson",5330,0
"Black Mountain (NH) Season Pass",5331,1
"Black Mountain (NH) Freedom Pass",5332,1
"Mount Kato TEST 1 Day Lift Ticket",5333,0
"Maple Ski Ridge All Day Lift Ticket",5334,0
"Maple Ski Ridge 1 Day Lift Ticket + Ski Rental",5335,0
"Maple Ski Ridge 1 Day Lift Ticket + Snowboard Rental",5336,0
"Maple Ski Ridge Night Skiing Lift Ticket",5337,0
"Maple Ski Ridge Night Skiing Lift Ticket + Ski Rental",5338,0
"Maple Ski Ridge Night Skiing Lift Ticket + Snowboard Rental",5339,0
"Granby Ranch 1 Day Snowboard Rental  (Rental Only)",5340,0
"Granby Ranch 1 Day Ski Rental (Rental Only)",5341,0
"Granby Ranch 2 Day Snowboard Rental (Rental Only)",5342,0
"Granby Ranch 2 Day Ski Rental (Rental Only)",5343,0
"Granby Ranch 3 Day Snowboard Rental (Rental Only)",5344,0
"Granby Ranch 3 Day Ski Rental (Rental Only)",5345,0
"Granby Ranch 4 Day Snowboard Rental (Rental Only)",5346,0
"Granby Ranch 4 Day Ski Rental (Rental Only)",5347,0
"Granby Ranch 5 Day Snowboard Rental (Rental Only)",5348,0
"Granby Ranch 5 Day Ski Rental (Rental Only)",5349,0
"Gore Mountain 4 Day Lift Tickets",5350,0
"Gore Mountain 5 Day Lift Tickets",5351,0
"TEST Snow Trails 1 Day Lift Ticket",5352,0
"TEST Snow Trails 1 Day Lift Ticket + Rental",5353,0
"Granite Gorge Season Pass + Tubing Season Pass",5354,1
"Granite Gorge Family Season Pass + Tubing",5355,1
"TEST Homewood 1 Day Lift Tickets",5356,0
"TEST Homewood 2 Day Lift Tickets",5357,0
"TEST Homewood Learn to Ski Ticket",5358,0
"Horseshoe Resort 1 Day Lift Ticket",5359,0
"Horseshoe Resort 2 Day Lift Ticket",5360,0
"Horseshoe Resort 3 Day Lift Ticket",5361,0
"Horseshoe Resort Night Lift Tickets",5362,0
"Las Vegas Ski and Snowboard Resort 1 Day Lift Tickets {CLONE}",5363,0
"Las Vegas Ski and Snowboard Resort Tubing Tickets (9:00am - 10:30am)",5364,0
"Las Vegas Ski and Snowboard Resort Tubing Tickets (10:30am-Noon)",5365,0
"Las Vegas Ski and Snowboard Resort Tubing Tickets (Noon-1:30pm)",5366,0
"Las Vegas Ski and Snowboard Resort Tubing Tickets (1:30pm-3:00pm)",5367,0
"Las Vegas Ski and Snowboard Resort Tubing Tickets (3:00pm-4:30pm)",5368,0
"Mt. Spokane 2 Day Lift Tickets",5369,0
"Mt. Spokane 2 Day Lift Ticket + Rental",5370,0
"Eagle Pass Heli Skiing Daily Ticket",5371,0
"Gore Mountain SENIOR 5 Day Lift Tickets",5372,0
"Gore Mountain SENIOR 4 Day Lift Tickets",5373,0
"Gore Mountain SENIOR 3 Day Lift Tickets",5374,0
"Gore Mountain SENIOR 2 Day Lift Tickets",5375,0
"Gore Mountain SENIOR 1 Day Lift Tickets",5376,0
"New Product",5377,0
"Moose Mountain 1 Day Lift Ticket",5378,0
"Owl's Head Flexible 1-Day Lift Tickets",5379,1
"Calabogie Peaks 1 Day Lift Tickets",5380,0
"Moose Mountain 1 Day Lift Ticket - Same Day",5381,0
"TEST Quechee Club 1 Day Lift Ticket",5382,0
"Ferret Mountain Backstop",5383,0
"Panorama Mountain Resort 5 of 6 Day Lift Tickets",5384,0
"Panorama Mountain Resort 6 of 7 Day Lift Tickets",5385,0
"Panorama Mountain Resort 7 of 8 Day Lift Tickets",5386,0
"Moose Mountain Same Day Lift Ticket",5387,0
"Cali4nia Pass 2014/15",5388,1
"Ski Apache 3 Day Lift Ticket + Ski Rental",5389,0
"Ski Apache 3 Day Lift Ticket + Snowboard Rental",5390,0
"Ski Apache 4 Day Lift Tickets",5391,0
"Ski Apache 4 Day Lift Ticket + Ski Rental",5392,0
"Ski Apache 4 Day Lift Ticket + Snowboard Rental",5393,0
"Shawnee Mountain (PA) Night Lift Tickets",5394,0
"Shawnee Mountain (PA) Night Lift Tickets + Rental",5395,0
"Belleayre 2 Day Lift Tickets",5396,0
"Belleayre 3 Day Lift Tickets",5397,0
"Mount Southington Night Lift Tickets",5398,0
"Black Mountain (NH) 2 Day Lift Tickets + Rental",5399,0
"Camden Snow Bowl Season Pass",5400,1
"Camden Snow Bowl Season Pass (Camden Residents only)",5401,1
"Lost Trail 1 Day Lift Ticket + Ski Rental Package",5402,0
"Lost Trail 1 Day Lift Ticket + Snowboard Rental Package",5403,0
"Lost Trail First Timer Lesson + Rental",5404,0
"Bryce Resort Night Lift Tickets + Rental",5405,0
"King Pine Novice & Intermediate Ski or Snowboard Package",5406,0
"Owl's Head 2014/15 Season Pass (X-Country Skiing)",5407,1
"Owl's Head 2014/15 Season Pass (Snowshoeing)",5408,1
"Ghostly Gorge Admission Pass",5409,0
"Ski Cooper 2 Day Lift Tickets",5410,0
"Ski Cooper 3 Day Lift Tickets",5411,0
"The Omni Homestead Ski Resort 1 Day Lift Ticket plus Ski/Snowboard Rental",5412,0
"The Omni Homestead Ski Resort 1 Day Lift Ticket plus Group Lesson",5413,0
"Mont Blanc Ladies' Day Lift Ticket",5414,0
"Mont Blanc Men's Day Lift Ticket",5415,0
"Whistler/Blackcomb Gold Card 10-Pack",5416,1
"Titus Mountain Anytime Lift Tickets",5417,1
"Titus Mountain Anytime Lift Tickets",5418,1
"Mt. Baldy 1980's Winter Tribute Party",5419,1
"Ferret Mountain 1-Day Lift Ticket w/ FLEXIBLE",5420,0
"Homewood 2015/16 Season Pass (Adult/Teen/Child)",5421,1
"Homewood 2015/16 Senior Season Pass (Senior/Super Senior)",5422,1
"Homewood 2015/16 Returning Season Pass (Adult/Teen/Child)",5423,1
"Homewood 2015/16 Returning Senior Season Pass (Senior/Super Senior)",5424,1
"Homewood 2015/16 Family Season Pass",5425,1
"Homewood 2015/16 3 Generations Season Pass",5426,1
"Homewood 2015/16 College Season Pass (9+ units)",5427,1
"China Peak 1 Day Lift Ticket + Snowboard Rental",5428,0
"China Peak 2 Day Lift Ticket + Snowboard Rental",5429,0
"China Peak 1 Day Learn to Snowboard Package",5430,0
"Wolf Ridge 1 Day Lift Tickets TEST",5431,0
"Black Tie Development Ski Package at Park City Mountain Resort",5432,0
"Black Tie Performance Snowboard Package Delivery Package at Park City Mountain Resort",5433,0
"Black Tie Premium Ski or Board Package (Standard Boot) at Park City Mountain Resort",5434,0
"McCauley Mountain 1 Day Lift Tickets",5435,0
"McCauley Mountain 1 Day Lift Ticket + Rental",5436,0
"McCauley Mountain 1 Day Lift Ticket + $10 Food Voucher",5437,0
"McCauley Mountain 2 Day Lift Tickets",5438,0
"McCauley Mountain 2 Day Lift Ticket + Rental",5439,0
"Moose Mountain - Mobile Friendly 1 Day",5440,0
"Moose Mountain - 1 Day SS Same Day On",5441,0
"Mt. Baldy Moonlight Hike and BBQ Dinner (Meal Voucher Only)",5442,1
"Mt. Baldy Moonlight Hike - One Way Up or Down Lift Ride and BBQ Dinner",5443,1
"Mt. Baldy Moonlight Hike - Round Trip Lift Ride and BBQ Dinner",5444,1
"Mammoth Mountain 7 of 9 Day Lift Tickets",5445,0
"Moose Mountain - 1 Day SS Same Day Off",5446,0
"Moose Mountain - 4 Day SS Same Day Off",5447,0
"Moose Mountain - 4 Day SS Same Day On",5448,0
"Moose Mountain - 1 Day SS Low Tiers Same Day On",5449,0
"Moose Mountain - 1 Day SS Low Tiers Same Day Off",5450,0
"Rabbit Hill 1 Day Lift Ticket + Rental",5451,0
"Rabbit Hill 2 Day Lift Tickets",5452,0
"Rabbit Hill 2 Day Lift Ticket + Rental",5453,0
"Titus Mountain 2-Day Lift Ticket",5454,0
"Lookout Pass 3 Day Lift Ticket",5455,0
"Lookout Pass 2 Day Lift Ticket + Rental",5456,0
"Lookout Pass 2 Day Learn to Ski or Snowboard Package",5457,0
"Mt Ashland 1 Day Lift Ticket + Rental",5458,0
"Mt Ashland 1 Day Lift Ticket + Rental + Lesson",5459,0
"Mt Ashland 2 Day Lift Ticket + Rental",5460,0
"Mt Ashland 2 Day Lift Tickets",5461,0
"New Mexico Power Pass Plus",5462,1
"TEST Brighton 1 Day Lift Tickets",5463,0
"TEST Brighton 2 Day Lift Tickets",5464,0
"TEST Brian Head 1 Day Lift Tickets",5465,0
"TEST Brian Head 2 Day Lift Tickets",5466,0
"TEST Solitude 1 Day Lift Tickets",5467,0
"TEST Solitude 2 Day Lift Tickets",5468,0
"Willard Mountain 1 Day Lift Ticket",5469,0
"Willard Mountain 1 Day Lift Ticket",5470,0
"Willard Mountain 1 Day Lift Ticket + Rental",5471,0
"Willard Mountain 1 Day Lift Ticket + $10 Lunch Voucher",5472,0
"Willard Mountain 2 Day Lift Ticket",5473,0
"Willard Mountain 2 Day Lift Ticket + Rental",5474,0
"Willard Mountain Night Skiing Lift Ticket",5475,0
"Alta 2 of 3 Day Lift Tickets",5476,0
"Brundage Mountain 1 Day Lift Tickets",5477,0
"Mt Hood Meadows 3 Day Lift Tickets + Rental",5478,0
"Mt Hood Meadows 4 Day Lift Tickets + Rental",5479,0
"Mt Hood Meadows 5 Day Lift Tickets + Rental",5480,0
"Titus Mountain 2014/2015 Family of Four Season Pass (Ottawa Special)",5481,1
"Titus Mountain 4 Pack Anytime Lift Tickets",5482,1
"Homewood Triple Play Lift Ticket 3 Pack",5483,1
"Homewood Adult A.M. First-Time Learn to Ski/Snowboard Lesson Package",5484,0
"Homewood Adult P.M. First-Time Learn to Ski/Snowboard Lesson Package",5485,0
"Homewood Adult A.M. Super Group Beginner Ski/Snowboard Lesson Package",5486,0
"Homewood Adult P.M. Super Group Beginner Ski/Snowboard Lesson Package",5487,0
"Homewood Snow Rangers All Day Ski Lesson Package (Ages 4-6)",5488,0
"Homewood Snow Rangers All Day Snowboard Lesson Package (Ages 4-6)",5489,0
"Homewood Mountain Rangers All Day Ski Lesson Package (Ages 7-12)",5490,0
"Homewood Mountain Rangers All Day Snowboard Lesson Package (Ages 7-12)",5491,0
"Homewood Early-Bird 1 Hour Family Private Lesson",5492,0
"Homewood Half-Day Family Private Lesson",5493,0
"Homewood All Day Family Private Lesson",5494,0
"Homewood/West Shore Café $25 Gift Card",5495,1
"Homewood/West Shore Café $50 Gift Card",5496,1
"Homewood/West Shore Café $100 Gift Card",5497,1
"Montage Mountain 1 Day Lift Ticket + $10 Lunch Voucher",5498,0
"Holiday Mountain Holiday 4 Pack",5499,1
"Holiday Mountain Holiday 4 Pack",5500,1
"Bryce Resort Mountain Kinder School Morning Session",5501,0
"Bryce Resort Mountain Kinder School Afternoon Session",5502,0
"Bryce Resort Mountain Kinder School Both Sessions",5503,0
"Bryce Resort Lift Ticket, Rental, and Private Lesson",5504,0
"Bryce Resort Lift Ticket and Private Lesson",5505,0
"Apple Mountain 1 Day Lift Ticket + Rental",5506,0
"Boreal Mountain 1 Day Lift Tickets + $15 Food / Beverage Voucher",5507,0
"Pico Mountain 3 Day Lift + Rental",5508,0
"Owl's Head 2014/15 Season Pass (Student)",5509,1
"Mount Pakenham 2 Day Open-Close Lift Ticket",5510,0
"Mount Pakenham 2 Day All Day & Night Ticket",5511,0
"Mount Pakenham 1 Day Open-Close Lift Ticket and Rental",5512,0
"Mount Pakenham Night Ticket and Rental",5513,0
"Cypress Mountain Gold Medal Card Superday (Open to Close) Lift Ticket + Shuttle Pass",5514,0
"Cypress Mountain Gold Medal Card Superday (Open to Close) Lift Tickets + Rental + Shuttle Pass",5515,0
"Cypress Mountain Superday (Open to Close) Lift Ticket + Shuttle Pass",5516,0
"Cypress Mountain Superday (Open to Close) Lift Tickets + Rental + Shuttle Pass",5517,0
"Ragged Mountain Choice 4 Lift Pass",5518,1
"Waterville Valley 1 Day Lift Ticket + Snowboard Rental",5519,0
